SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
452845,0,Cash loans,M,N,Y,0,121500,747886.5,39973.5,693000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.009657,-23444,365243,-12290,-4842,,1,0,0,1,0,0,,2,2,2,TUESDAY,9,0,0,0,0,0,0,XNA,,0.68850617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
452846,0,Cash loans,F,N,Y,0,135000,243000,24165,243000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-12700,-2053,-4721,-4734,,1,1,0,1,0,0,Sales staff,2,2,2,FRIDAY,12,0,0,0,0,0,0,Self-employed,,0.671488359,0.67224289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-623,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452847,0,Cash loans,F,N,Y,0,112500,1005120,29520,720000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007305,-10282,-1698,-1368,-2946,,1,1,1,1,1,0,Sales staff,2,3,3,MONDAY,7,0,0,0,0,0,0,Self-employed,,0.562730249,0.576208836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452848,0,Cash loans,F,N,Y,0,148500,834048,27693,720000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00702,-12944,-1998,-4564,-4291,,1,1,0,1,0,0,Core staff,2,2,2,THURSDAY,18,0,0,0,0,0,0,Self-employed,0.443209777,0.309998288,0.292588007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
452849,0,Cash loans,M,N,Y,0,112500,178290,17761.5,157500,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-24671,365243,-9207,-3902,,1,0,0,1,0,0,,2,2,2,FRIDAY,8,0,0,0,0,0,0,XNA,,0.74728427,,0.1113,0,0.9742,0.6464,0.013,0,0.2069,0.1667,0.2083,0.1104,0.0874,0.0869,0.0154,0.0821,0.1134,0,0.9742,0.6602,0.0131,0,0.2069,0.1667,0.2083,0.113,0.0955,0.0906,0.0156,0.0869,0.1124,0,0.9742,0.6511,0.0131,0,0.2069,0.1667,0.2083,0.1124,0.0889,0.0885,0.0155,0.0838,reg oper account,block of flats,0.0946,Block,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
452850,0,Cash loans,F,N,Y,0,135000,675000,19867.5,675000,Unaccompanied,Working,Higher education,Married,House / apartment,0.015221,-14292,-352,-1188,-5098,,1,1,0,1,0,0,Sales staff,2,2,2,SUNDAY,11,0,0,0,0,1,1,Business Entity Type 3,,0.359816765,0.094451692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452852,0,Cash loans,F,Y,Y,0,270000,538389,40383,477000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228,-19444,-1315,-3428,-1772,5,1,1,0,1,1,0,Laborers,2,2,2,WEDNESDAY,12,0,0,0,0,1,1,Self-employed,0.805792427,0.639924733,0.297086612,0.068,0.0704,0.9786,0.7076,0.0218,0,0.1379,0.1667,0.0417,0.0548,0.0555,0.0623,0,0,0.0693,0.073,0.9786,0.719,0.022,0,0.1379,0.1667,0.0417,0.0561,0.0606,0.0649,0,0,0.0687,0.0704,0.9786,0.7115,0.022,0,0.1379,0.1667,0.0417,0.0558,0.0564,0.0634,0,0,reg oper account,block of flats,0.0609,"Stone, brick",No,1,1,1,1,-439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
452853,0,Cash loans,F,N,N,0,270000,450000,53406,450000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.035792,-14661,-3315,-8160,-5324,,1,1,1,1,0,0,Managers,1,2,2,TUESDAY,10,0,0,0,0,0,0,Transport: type 4,0.851615262,0.687821041,0.443615308,0.099,0.0674,0.9881,0.8368,0.0362,0.16,0.069,0.4583,0,0.0743,0.0807,0.0616,0,0.1319,0.1008,0.0699,0.9881,0.8432,0.0365,0.1611,0.069,0.4583,0,0.076,0.0882,0.0642,0,0.1396,0.0999,0.0674,0.9881,0.839,0.0364,0.16,0.069,0.4583,0,0.0756,0.0821,0.0627,0,0.1347,reg oper account,block of flats,0.0772,Panel,No,5,0,5,0,-2495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
452854,0,Cash loans,F,N,N,0,90000,384048,11772,270000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010966,-11213,-3096,-9042,-3498,,1,1,1,1,1,0,Core staff,1,2,2,WEDNESDAY,16,0,0,0,0,0,0,Restaurant,,0.657133547,0.812822607,0.1082,0.1762,0.9876,0.83,0.02,0,0.3103,0.1667,0.0417,0.1062,0.0866,0.1103,0.0077,0.0718,0.1103,0.1829,0.9876,0.8367,0.0202,0,0.3103,0.1667,0.0417,0.1086,0.0946,0.1149,0.0078,0.076,0.1093,0.1762,0.9876,0.8323,0.0201,0,0.3103,0.1667,0.0417,0.1081,0.0881,0.1123,0.0078,0.0733,org spec account,block of flats,0.1133,"Stone, brick",No,11,0,11,0,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
452855,0,Cash loans,F,N,N,2,67500,226908,10705.5,148500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-11532,-3208,-2428,-4090,,1,1,0,1,0,0,Managers,4,2,2,THURSDAY,8,0,0,0,0,0,0,School,0.370672227,0.461199489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452856,0,Cash loans,F,N,N,0,112500,900000,26316,900000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.002042,-16044,-2893,-5514,-5522,,1,1,1,1,0,0,,2,3,3,MONDAY,9,0,0,0,0,0,0,Other,,0.085774997,0.598926218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452857,0,Cash loans,M,N,N,0,135000,314100,16164,225000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.00712,-16224,-2006,-4370,-4357,,1,1,0,1,0,0,Drivers,2,2,2,SATURDAY,9,0,0,0,0,0,0,Self-employed,,0.667365421,0.665854922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
452858,0,Cash loans,F,N,N,0,90000,173092.5,12177,157500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.006305,-22588,365243,-6842,-4265,,1,0,0,1,0,0,,1,3,3,SATURDAY,6,0,0,0,0,0,0,XNA,0.701323362,0.436756965,0.310818254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1610,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
452859,0,Cash loans,F,N,Y,1,157500,835380,22401,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-15773,-1595,-7342,-3989,,1,1,0,1,0,0,Laborers,3,2,2,WEDNESDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.708390062,0.151195236,0.431191798,0.0825,0.0799,0.9732,0.6328,0.0006,0,0.1379,0.1667,0.2083,0.0245,0.0672,0.0636,0,0,0.084,0.0829,0.9732,0.6472,0.0006,0,0.1379,0.1667,0.2083,0.0251,0.0735,0.0663,0,0,0.0833,0.0799,0.9732,0.6377,0.0006,0,0.1379,0.1667,0.2083,0.0249,0.0684,0.0648,0,0,reg oper account,block of flats,0.0504,"Stone, brick",No,3,0,3,0,-2916,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
452860,0,Cash loans,F,Y,Y,0,135000,723996,37093.5,585000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.035792,-17602,-3639,-4521,-1160,2,1,1,0,1,0,0,High skill tech staff,2,2,2,MONDAY,11,0,0,0,0,1,1,Housing,,0.680596961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-418,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
452862,0,Revolving loans,F,N,Y,0,76500,225000,11250,225000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00702,-21094,365243,-317,-4167,,1,0,0,1,0,0,,2,2,2,MONDAY,9,0,0,0,0,0,0,XNA,0.648521186,0.637911826,0.508286991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
452863,0,Cash loans,F,Y,N,0,360000,1649646,47407.5,1377000,,Working,Secondary / secondary special,Single / not married,With parents,0.031329,-9344,-1166,-4098,-1154,1,1,1,0,1,0,1,,1,2,2,THURSDAY,16,0,0,0,0,1,1,Business Entity Type 3,0.492699692,0.402412278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1890,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
452864,0,Cash loans,M,Y,N,0,180000,255960,20353.5,202500,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.006207,-9079,-654,-1060,-1701,1,1,1,0,1,1,0,High skill tech staff,1,2,2,FRIDAY,11,0,0,0,0,0,0,Construction,0.094698192,0.389094345,,0.3557,0.0591,0.9881,0.8368,0.0444,0.4,0.3448,0.375,0.3333,0.2327,0.2858,0.3609,0.0193,0.3953,0.3624,0.0613,0.9881,0.8432,0.0448,0.4028,0.3448,0.375,0.3333,0.238,0.3122,0.376,0.0195,0.4185,0.3591,0.0591,0.9881,0.839,0.0447,0.4,0.3448,0.375,0.3333,0.2368,0.2907,0.3674,0.0194,0.4036,reg oper account,block of flats,0.3698,"Stone, brick",No,3,0,2,0,-184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
452866,0,Cash loans,F,N,Y,0,135000,1265724,40554,1134000,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.022625,-21793,365243,-7881,-4072,,1,0,0,1,0,0,,1,2,2,TUESDAY,15,0,0,0,0,0,0,XNA,,0.74713144,,0.0773,0.1013,0.9732,0.6328,,0,0.1724,0.1667,0.2083,,,0.0806,,0.0001,0.0788,0.1051,0.9732,0.6472,,0,0.1724,0.1667,0.2083,,,0.0839,,0.0001,0.0781,0.1013,0.9732,0.6377,,0,0.1724,0.1667,0.2083,,,0.082,,0.0001,,block of flats,0.0634,"Stone, brick",No,0,0,0,0,-660,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
452867,0,Cash loans,F,N,Y,0,112500,1546020,45202.5,1350000,Family,Working,Secondary / secondary special,Married,House / apartment,0.035792,-18417,-1650,-549,-1967,,1,1,0,1,0,0,Medicine staff,2,2,2,TUESDAY,17,0,0,0,0,0,0,Hotel,,0.684595624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-528,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
452868,0,Cash loans,M,N,N,0,166500,427500,28696.5,427500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-9214,-398,-9194,-392,,1,1,1,1,1,0,,1,2,2,SATURDAY,12,0,0,0,0,1,1,Industry: type 11,,0.188687636,0.344155007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
452869,0,Cash loans,F,Y,N,0,157500,553806,24394.5,495000,Family,Working,Secondary / secondary special,Married,House / apartment,0.022625,-19409,-1953,-2549,-2939,9,1,1,1,1,0,0,,2,2,2,WEDNESDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.317974703,0.36160185,0.52629494,0.0227,0.0831,0.9737,0.6396,0.0062,0,0.1379,0.0833,0.125,0.0724,0.0185,0.0304,0,0.0592,0.0231,0.0862,0.9737,0.6537,0.0063,0,0.1379,0.0833,0.125,0.074,0.0202,0.0317,0,0.0626,0.0229,0.0831,0.9737,0.6444,0.0062,0,0.1379,0.0833,0.125,0.0736,0.0188,0.0309,0,0.0604,reg oper account,block of flats,0.0368,"Stone, brick",No,0,0,0,0,-994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452870,0,Cash loans,M,N,Y,1,270000,1928304,79708.5,1800000,Family,Working,Higher education,Married,House / apartment,0.003069,-12443,-3307,-2092,-3241,,1,1,0,1,0,1,Core staff,3,3,3,TUESDAY,11,0,0,0,0,1,1,Police,0.385965827,0.570071551,0.492060094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-476,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
452872,0,Cash loans,M,Y,Y,0,135000,312768,19264.5,270000,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.01885,-17538,-613,-2173,-1068,18,1,1,0,1,0,0,Core staff,2,2,2,MONDAY,14,0,0,0,0,0,0,Postal,,0.763526187,0.205598139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-2430,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
452873,0,Cash loans,F,N,N,0,157500,679500,28917,679500,Unaccompanied,Working,Higher education,Married,House / apartment,0.032561,-13696,-2333,-3029,-2273,,1,1,1,1,0,0,Core staff,2,1,1,TUESDAY,20,0,0,0,0,0,0,Bank,0.397797614,0.611584751,0.312365369,0.0021,,0.9677,,,0,0.0345,0.0417,,0.0148,,0.0087,,0.0227,0.0021,,0.9677,,,0,0.0345,0.0417,,0.0152,,0.0091,,0.0241,0.0021,,0.9677,,,0,0.0345,0.0417,,0.0151,,0.0088,,0.0232,,block of flats,0.014,Panel,No,1,1,1,1,-1144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
452874,0,Cash loans,F,N,N,1,135000,273636,21748.5,247500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.009175,-15732,-641,-1857,-5147,,1,1,0,1,0,0,Laborers,3,2,2,WEDNESDAY,15,0,0,0,0,1,1,Construction,,0.641339401,0.1411151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-870,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
452875,0,Cash loans,F,N,Y,0,171000,1078200,28570.5,900000,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.007305,-22318,365243,-1458,-3743,,1,0,0,1,0,0,,2,3,3,THURSDAY,11,0,0,0,0,0,0,XNA,,0.498214216,,0.1567,,0.9791,,,,0.1034,0.1667,,,,0.0593,,0.0192,0.1597,,0.9791,,,,0.1034,0.1667,,,,0.0618,,0.0204,0.1582,,0.9791,,,,0.1034,0.1667,,,,0.0604,,0.0196,,block of flats,0.0509,"Stone, brick",No,0,0,0,0,-1395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
452876,0,Cash loans,F,N,Y,0,135000,1082214,30519,945000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.003069,-18491,365243,-10597,-1922,,1,0,0,1,1,0,,2,3,3,MONDAY,17,0,0,0,0,0,0,XNA,,0.607921519,0.639707568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
452877,0,Cash loans,M,N,N,1,202500,312768,24691.5,270000,Unaccompanied,Working,Incomplete higher,Civil marriage,Municipal apartment,0.007114,-10123,-279,-4815,-2648,,1,1,0,1,0,1,Sales staff,3,2,2,THURSDAY,12,0,0,0,0,0,0,Trade: type 3,0.377157453,0.100887083,0.282248434,,,0.9603,,,,0.069,0.0417,,0.0313,,0.0089,,,,,0.9603,,,,0.069,0.0417,,0.032,,0.0093,,,,,0.9603,,,,0.069,0.0417,,0.0319,,0.0091,,,,block of flats,0.007,Wooden,No,0,0,0,0,-2432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
452878,0,Revolving loans,F,N,Y,0,135000,247500,12375,247500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,-18597,-2021,-1171,-2136,,1,1,0,1,0,0,,2,2,2,FRIDAY,9,0,0,0,0,0,0,Other,,0.684406724,0.703203305,,,0.9677,,,,,,,,,0.0087,,,,,0.9677,,,,,,,,,0.0091,,,,,0.9677,,,,,,,,,0.0089,,,,block of flats,0.0068,,No,0,0,0,0,-1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
452879,0,Cash loans,F,Y,Y,0,112500,900000,26446.5,900000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Rented apartment,0.026392,-15567,-4994,-5252,-4037,3,1,1,1,1,1,1,Sales staff,2,2,2,THURSDAY,9,0,0,0,0,1,1,Trade: type 7,0.714948668,0.260144208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
452880,0,Cash loans,M,N,Y,0,112500,1125000,33025.5,1125000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-20000,-2805,-3367,-3498,,1,1,1,1,1,0,Security staff,2,2,2,TUESDAY,14,0,0,0,0,1,1,Business Entity Type 3,,0.593023802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
452881,0,Cash loans,F,N,N,0,81000,675000,19867.5,675000,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.00702,-13686,-7136,-7781,-4422,,1,1,1,1,0,0,Sales staff,1,2,2,FRIDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.660887804,0.590233339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,-1730,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
452883,0,Cash loans,F,N,Y,0,202500,1006920,42790.5,900000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.04622,-21319,365243,-10992,-2668,,1,0,0,1,0,0,,1,1,1,THURSDAY,16,0,0,0,0,0,0,XNA,,0.661617648,0.549596502,0.2598,0.2101,0.9846,0.7892,0.0619,0.28,0.2414,0.3333,0.375,,0.2118,0.2867,0,0,0.2647,0.2181,0.9846,0.7975,0.0625,0.282,0.2414,0.3333,0.375,,0.2314,0.2987,0,0,0.2623,0.2101,0.9846,0.792,0.0623,0.28,0.2414,0.3333,0.375,,0.2155,0.2918,0,0,reg oper account,block of flats,0.2374,Panel,No,0,0,0,0,-479,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
452884,0,Cash loans,M,Y,Y,0,247500,269550,21294,225000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.006629,-14929,-5095,-3158,-1441,64,1,1,0,1,0,0,,1,2,2,THURSDAY,7,0,0,0,1,1,1,Other,,0.23648443,0.387625344,0.0495,0,0.9801,0.728,0.0163,0,0.1379,0.1667,0.0417,0.0144,0.0403,0.0369,0,0.0881,0.0504,0,0.9801,0.7387,0.0165,0,0.1379,0.1667,0.0417,0.0147,0.0441,0.0384,0,0.0932,0.05,0,0.9801,0.7316,0.0164,0,0.1379,0.1667,0.0417,0.0146,0.041,0.0375,0,0.0899,reg oper account,block of flats,0.0505,"Stone, brick",No,0,0,0,0,-1478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452885,0,Cash loans,M,Y,Y,0,360000,1436850,39640.5,1125000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-15238,-1663,-8,-4839,8,1,1,0,1,0,0,Sales staff,2,1,1,FRIDAY,15,0,1,1,0,0,0,Transport: type 4,,0.75321713,0.646329898,0.1206,,0.9955,,,0.08,0.0345,0.75,,,,0.1474,,0.0234,0.1229,,0.9955,,,0.0806,0.0345,0.75,,,,0.1536,,0.0248,0.1218,,0.9955,,,0.08,0.0345,0.75,,,,0.15,,0.0239,,block of flats,0.128,Monolithic,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
452886,0,Cash loans,M,N,N,1,135000,521280,27423,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0.04622,-10371,-1729,-5199,-363,,1,1,1,1,0,0,Cooking staff,3,1,1,WEDNESDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.639667717,,0.0082,0,0.9692,0.5784,0.0012,0,0.0345,0.0417,0.0833,0,0.0067,0.0082,0,0,0.0084,0,0.9692,0.5949,0.0012,0,0.0345,0.0417,0.0833,0,0.0073,0.0086,0,0,0.0083,0,0.9692,0.584,0.0012,0,0.0345,0.0417,0.0833,0,0.0068,0.0084,0,0,reg oper account,block of flats,0.0071,Others,No,0,0,0,0,-244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
452887,0,Cash loans,F,N,Y,0,139500,656361,33642,522000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019689,-21618,365243,-10648,-4755,,1,0,0,1,0,0,,2,2,2,THURSDAY,8,0,0,0,0,0,0,XNA,,0.251720488,0.403141677,0.0227,0,0.9801,0.728,0.003,0,0.1034,0.0417,0.0833,0.0168,0.0185,0.0115,0,0.0236,0.0231,0,0.9801,0.7387,0.003,0,0.1034,0.0417,0.0833,0.0172,0.0202,0.012,0,0.025,0.0229,0,0.9801,0.7316,0.003,0,0.1034,0.0417,0.0833,0.0171,0.0188,0.0118,0,0.0241,reg oper account,block of flats,0.0142,"Stone, brick",No,0,0,0,0,-253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
